title,views,date_time,link,thumbnail
Learn Lomuto Partition | Lecture - 19 | GeeksforGeeks,1.4K views,4 months ago,https://www.youtube.com/watch?v=xew1z47P6OM,https://i.ytimg.com/vi/xew1z47P6OM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjrTIRpUBXg_O4TLdoSansiU1qOA
What is Dynamic Programming? |  Data Structures & Algorithms | GeeksforGeeks,1K views,4 months ago,https://www.youtube.com/watch?v=ad6UqyoZ9Hk,https://i.ytimg.com/vi/ad6UqyoZ9Hk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHUsXC6Zod-DjHt-g1LDHQx-u2aw
Top 7 questions asked in Microsoft interviews😎 | Microsoft | Interview Questions | Career Tips | GFG,1.9K views,4 months ago,https://www.youtube.com/watch?v=nZwVi7Affvc,https://i.ytimg.com/vi/nZwVi7Affvc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1zalZUmfu30bxpMriCIFLPOdgmg
Learn Quick Sort (Naive Partition) in 5 Minutes | Sorting Playlist | Lecture -18 | GeeksforGeeks,725 views,4 months ago,https://www.youtube.com/watch?v=kq3d0P6WxBo,https://i.ytimg.com/vi/kq3d0P6WxBo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsFKIpDoZTwhz72Q6UejFWzfvCXA
Python vs Java | Which one you should choose in 2024? | Python | Java | Machine Learning | GFG,4.6K views,4 months ago,https://www.youtube.com/watch?v=5IS1qwgUtPQ,https://i.ytimg.com/vi/5IS1qwgUtPQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDd2g9Twem9quW59_SjG_OBkMa6Gw
Count Inversion in Array | Lecture 17 | GeeksforGeeks,1.6K views,4 months ago,https://www.youtube.com/watch?v=r0iq9vfZ6bA,https://i.ytimg.com/vi/r0iq9vfZ6bA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBS05zsyl7-oK8AXm66k5Y2cjHVwQ
Why so many CEOs are from India? | Decoded | Google | Microsoft | Adobe | GFG,1.1K views,4 months ago,https://www.youtube.com/watch?v=TpeDtIwGJeA,https://i.ytimg.com/vi/TpeDtIwGJeA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT-JoFXXLP52h0A1I9MOuJXLlSoA
Learn Union Sort in 10 Minutes | Sorting Playlist | GeeksforGeeks,882 views,4 months ago,https://www.youtube.com/watch?v=CfAGM0kQsGU,https://i.ytimg.com/vi/CfAGM0kQsGU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZRXtJGF2aeZzbdo0biJlH5lwUMQ
Intersection of Two Merge Sort Array | Free Tutorial | Lecture - 15 | GeeksforGeeks,710 views,4 months ago,https://www.youtube.com/watch?v=dr5DHXTk7zc,https://i.ytimg.com/vi/dr5DHXTk7zc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZzeVhJXNmDkI1qKQi7--gBU1lfQ
Should you pursue Data Science in 2024? | Complete Roadmap | 50 LPA+ jobs | Data Science | GFG,1.4K views,4 months ago,https://www.youtube.com/watch?v=TY1VeJSRk9I,https://i.ytimg.com/vi/TY1VeJSRk9I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3xtfgxX--rEw4eIxGu00HNlAHgg
Learn Merge Sort Analysis with @SandeepJainGfG  | GeeksforGeeks,518 views,4 months ago,https://www.youtube.com/watch?v=Pb0L79nkdK0,https://i.ytimg.com/vi/Pb0L79nkdK0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbTdHWq1gW280J3KXvz7Hv3_IWFA
Merge Sorting Algorithm with @SandeepJainGfG | Lecture 13 | GeeksforGeeks,1K views,4 months ago,https://www.youtube.com/watch?v=ehvHKzU5Pcg,https://i.ytimg.com/vi/ehvHKzU5Pcg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdURHq3oOzUJ7La6x7udk08UC25g
Upto 50 lpa+ Package 🫨 | From Zero to DevOps Engineer - DevOps Roadmap 2024  | What is Devops? 🤔,1K views,4 months ago,https://www.youtube.com/watch?v=S462Dnvlkz4,https://i.ytimg.com/vi/S462Dnvlkz4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2utIb5aJUERa7RG8g_aok6qQOYA
Learn Merge Function of Merge Sort | Lecture 12 | GeeksforGeeks,626 views,4 months ago,https://www.youtube.com/watch?v=uvabUx1T-Lw,https://i.ytimg.com/vi/uvabUx1T-Lw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9MIoBKCbeZhZC9o_FsxxT6jzcBQ
How to Merge two SORTED ARRAYS with @SandeepJainGfG  | GeeksforGeeks,1K views,4 months ago,https://www.youtube.com/watch?v=pUw1Id6zNTE,https://i.ytimg.com/vi/pUw1Id6zNTE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7mqKZUZOEVrt5oyjnNubzZG7QMw
Whooping Salaries of CyberHub Gurgaon Employees and their Office Crushes| StreetStyle |CyberHub |GFG,1.7K views,4 months ago,https://www.youtube.com/watch?v=HWnw7VdeVZ4,https://i.ytimg.com/vi/HWnw7VdeVZ4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmHD81WAAL8_v_Tm-r29C5-d_sjw
Learn Merge Sort in 2 minutes | Episode - 10 | @SandeepJainGfG | Geeksforgeeks,848 views,4 months ago,https://www.youtube.com/watch?v=EN8VDyLzs2s,https://i.ytimg.com/vi/EN8VDyLzs2s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALtxC98venDnzPsOtMu7WYShp2oQ
Learn INSERTION SORT in 10 minutes | @SandeepJainGfG | Episode- 9 | GeeksforGeeks,834 views,4 months ago,https://www.youtube.com/watch?v=bJ_Q23Wlj_Q,https://i.ytimg.com/vi/bJ_Q23Wlj_Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2FQQP15_lfuRNchzvxkVOgOJFGQ
Become Zero to Hero in Digital Marketing😮 | Learn the Why's and How's of Digital Marketing | GFG,883 views,4 months ago,https://www.youtube.com/watch?v=073j2jj7jbg,https://i.ytimg.com/vi/073j2jj7jbg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZaeGFq9ymDtCHndeTAwhVtEuVnw
Learn Selection Sort Algorithm | @SandeepJainGfG | Episode - 8 |  GeeksforGeeks,1.7K views,4 months ago,https://www.youtube.com/watch?v=WYVKZ4Mla5c,https://i.ytimg.com/vi/WYVKZ4Mla5c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCi1s8ZiQTR7eYk5rmKFi4VAe1Btw
Learn Bubble Sort in 12 minutes | @SandeepJainGfG | Lecture 7 | GeeksforGeeks,1.2K views,5 months ago,https://www.youtube.com/watch?v=dMonTS71mEY,https://i.ytimg.com/vi/dMonTS71mEY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOQT-mck2hr8GUAiySCYJwbOppAQ
Lecture-6 Learn Stability in SORTING - Beginners to Advance | GeeksforGeeks,977 views,5 months ago,https://www.youtube.com/watch?v=voH3da1RvbA,https://i.ytimg.com/vi/voH3da1RvbA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMc3y1Ti6eCTmYQjPfBX6I39AtMQ
GeeksforGeeks Classroom Program | Delhi/NCR | Pune | Bengaluru | Offline Coding Classes Near You!,512K views,5 months ago,https://www.youtube.com/watch?v=-R64PWJPf2k,https://i.ytimg.com/vi/-R64PWJPf2k/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_g6AArgIigIMCAAQARhlIF4oUTAP&rs=AOn4CLDjNBAYiUPJkw9ggZgAq68ApfyrnQ
Lecture-5 Mastering Sorting Algorithms with Java: From Collections.sort to Custom Comparators,1.1K views,5 months ago,https://www.youtube.com/watch?v=VSy4TN2jyzE,https://i.ytimg.com/vi/VSy4TN2jyzE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJfgHnpn1mPBA29MwFG-8umnOYVw
Lecture-4  Arrays.sort() in Java Explained |  Primitive vs. Non-Primitive | GeeksforGeeks,1.1K views,5 months ago,https://www.youtube.com/watch?v=6mwz4JQ6Z50,https://i.ytimg.com/vi/6mwz4JQ6Z50/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDUNab-gDDMG59KtyYRNQgqp-NEQ
"Lecture-3 Java Sorting Explained: Arrays vs. Collections, Stability, and Algorithms | GeeksforGeeks",1.4K views,5 months ago,https://www.youtube.com/watch?v=mUX5IfNwhjg,https://i.ytimg.com/vi/mUX5IfNwhjg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArDIzGmN-cJpJBc7TADYKPZmx15A
Lecture- 2 Mastering Sorting in C++: STL 'sort' Function Explained | GeeksforGeeks,1.5K views,5 months ago,https://www.youtube.com/watch?v=tmESfVUaTog,https://i.ytimg.com/vi/tmESfVUaTog/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBu5BCETyl250dgWhNA0oHLz58gkw
7 Game-Changing Productivity Tools You Need to Try! 🚀 | Maximize Your Efficiency | GFG,1.5K views,5 months ago,https://www.youtube.com/watch?v=gH-7ezHeuEo,https://i.ytimg.com/vi/gH-7ezHeuEo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3uJAEHr4N2qVdMb5WwatxAZ9_wQ
Lecture -1 Introduction to Sorting Algorithms - Overview & Special Cases| GeeksforGeeks,6.7K views,5 months ago,https://www.youtube.com/watch?v=cqBW7BgN7Zs,https://i.ytimg.com/vi/cqBW7BgN7Zs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0eXhVUfkgCXC3wpGeCCgpVy5ltw
Get 40LPA+ Jobs - Top MERN Stack Interview Questions 2024 🧑‍💻| MongoDB |ReactJS | ExpressJS |NodeJS,1.5K views,5 months ago,https://www.youtube.com/watch?v=EhjCmg7qiTk,https://i.ytimg.com/vi/EhjCmg7qiTk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBO_s4QO0HBkUmCLAHMsVXeloOF9w
All about Product Management Roles 🧑‍💻  | Skills and Resources Explained |#noncodingjobs #prodman,2.1K views,5 months ago,https://www.youtube.com/watch?v=Jk2g9Drr1rI,https://i.ytimg.com/vi/Jk2g9Drr1rI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDg0FQjxyOVfDFkfbEQPLR9TpF0Dw
How to Create a Job-Winning Resume: A Complete Guide 🫨 | Resume Making | Career Tips | GFG,1.6K views,5 months ago,https://www.youtube.com/watch?v=ZEGi4IXY2ho,https://i.ytimg.com/vi/ZEGi4IXY2ho/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoq12KSCrrpV6ED3rJ94AzSnYu3w
"Upto 40 LPA Jobs from Personal Branding 💸 | Linkedin, Youtube, Twitter, Freelancing 🚀 | GFG",1.6K views,6 months ago,https://www.youtube.com/watch?v=W15T5GRf238,https://i.ytimg.com/vi/W15T5GRf238/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8E8GaT71K7FFQJfpYmQzzVEtEtA
9 High Paying Jobs AI Can't Replace 💸💡 High Demand Jobs 2024 | Geeks for Geeks,1.9K views,6 months ago,https://www.youtube.com/watch?v=mPNpCXHjdkw,https://i.ytimg.com/vi/mPNpCXHjdkw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1-2j7HPOQiAd78x2dgTpBEIEsHQ
"Upto 20 LPA Jobs For Freshers With These Top 7 Skills | Salary, Scope, Roles & Responsibility etc.",1.6K views,6 months ago,https://www.youtube.com/watch?v=Q6QXk-rrW0M,https://i.ytimg.com/vi/Q6QXk-rrW0M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpxItrhr-uEV2ycWkf4rzyAcNuiw
10-12 LPA JOBS for Freshers | Applications Closing Soon! Tech + Non Tech Roles | Job Vacancy 2024,3.2K views,6 months ago,https://www.youtube.com/watch?v=G_LoL_bBcQE,https://i.ytimg.com/vi/G_LoL_bBcQE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnDaPxZF_Vu-hUdVylsx4H8hSOfw
BUILD YOUR OWN UI/UX WEBSITE USING React.js | MERN Projects | GeeksforGeeks,4.1K views,6 months ago,https://www.youtube.com/watch?v=uZ9JiGzq3mM,https://i.ytimg.com/vi/uZ9JiGzq3mM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMiM8qStB_xU5ARiuiNBN22xQJDw
"Get DREAM JOB with these NETWORKING TIPS! 💸💡LinkedIn, Referrals, Cold Messaging, Networking Events",1.4K views,6 months ago,https://www.youtube.com/watch?v=zPqMnLhkfp4,https://i.ytimg.com/vi/zPqMnLhkfp4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhfSFrRUDWjg_0iSRWXUtPJq-rFA
RECURSION PRACTICE PROBLEM | Recursive Algorithm | DSA Course | GeeksforGeeks,1K views,6 months ago,https://www.youtube.com/watch?v=Hpf6mr-7_5k,https://i.ytimg.com/vi/Hpf6mr-7_5k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBu8ApaLxZWIdGf-LVCEbjj6dvGuQ
"Best Startup Ideas in College 2024 💸🚀| Earn Better than Placement? 🤑 | Guide, Ideas, Funding etc",1.5K views,6 months ago,https://www.youtube.com/watch?v=G_gowXgOFRA,https://i.ytimg.com/vi/G_gowXgOFRA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqAfXQMmecNtCAY9MBu1W-A0eKLQ
Get 20LPA+ Jobs with these 5 Unique Project Ideas💡| Projects for Internships and Placements,3.3K views,6 months ago,https://www.youtube.com/watch?v=5mw5IzWTFs0,https://i.ytimg.com/vi/5mw5IzWTFs0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBOn3Qb1Kl1QWXRB29xe7a1WK8Fw
"Hate Coding? Upto 44 LPA Non Tech Jobs in 2024 💸 | Skills, Role and Salary Expected.",1.9K views,6 months ago,https://www.youtube.com/watch?v=DMhSsL3-SLk,https://i.ytimg.com/vi/DMhSsL3-SLk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBG-qpSK0naUQ38vNVmTvH3zNRfRQ
Asking Coding Questions to Students Worth 20k Prices 🥳🤑| Kaun Banega Codepati ? 💸,1.3K views,6 months ago,https://www.youtube.com/watch?v=a5C5lCGTIrs,https://i.ytimg.com/vi/a5C5lCGTIrs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNHHqH0czmDQK0OOjRebzt0SvoKg
"Data Analyst vs Data Scientist vs Data Engineer | Differences, Skills, Salary & Responsibilities 💸",7.7K views,6 months ago,https://www.youtube.com/watch?v=EHmXVwjtgPs,https://i.ytimg.com/vi/EHmXVwjtgPs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtLDO0dahslTnHlee9HyJzUXhC7w
Top 8 Remote Jobs Websites For Freshers 🚀 |  Earn in Dollars | How to Get Remote Jobs in 2024?,3.1K views,6 months ago,https://www.youtube.com/watch?v=OIsIZ1w7aTU,https://i.ytimg.com/vi/OIsIZ1w7aTU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMvBCuYhxpT3bH8QNNA_cEOqDe3Q
5 GENUINE Ways to EARN 40K+ as Student 💸🚀 | Pay Your College Fees | Earn Online ✅,2.2K views,6 months ago,https://www.youtube.com/watch?v=WEm6-g3dCBc,https://i.ytimg.com/vi/WEm6-g3dCBc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKc39H-GKf4aYvrzYP2OEeh0aqSg
Image Classification using CNN | Machine Learning Projects | GeeksforGeeks,5.3K views,6 months ago,https://www.youtube.com/watch?v=qm56XcRBXWc,https://i.ytimg.com/vi/qm56XcRBXWc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWZP-alE5hdbsJ8Biv4orHINMPdA
Does CGPA Matters in Placement? | Low CGPA? Tier 3? Eligibility? | IT Jobs & Companies for Low CGPA,4.1K views,7 months ago,https://www.youtube.com/watch?v=mrap_vC0ZqU,https://i.ytimg.com/vi/mrap_vC0ZqU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPLK5wqhz89FE1-xgJbzZAci2xuQ
15 LPA+ Fresher JOBS in Java 🚀 | BEST ROADMAP from Scratch | Geeks For Geeks,5.2K views,7 months ago,https://www.youtube.com/watch?v=BWc2DeBaYuQ,https://i.ytimg.com/vi/BWc2DeBaYuQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAG6e54b896hn_eGI310hboW04NZA
Top 10 Highest Paying Tech Jobs in India 2024 💸🚀 | Geeks For Geeks,2K views,7 months ago,https://www.youtube.com/watch?v=tGSmvrS_TJk,https://i.ytimg.com/vi/tGSmvrS_TJk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGH6mSKhnOH6Qe1GPYh2mcGrKChg
Build an Ecommerce Website Like ZARA using React.js | MERN Projects | GeeksforGeeks,19K views,7 months ago,https://www.youtube.com/watch?v=jk2rhtBJ5S4,https://i.ytimg.com/vi/jk2rhtBJ5S4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCX63IeT7Y32Pk1nvuxsYi4ojw3Fw
How to Start Coding in 2024? 🚀 | Programming Language for Beginners | Geeks for Geeks,4.3K views,7 months ago,https://www.youtube.com/watch?v=dAzVSu5zavU,https://i.ytimg.com/vi/dAzVSu5zavU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8OYZ8AHzcS8_sZcVrytIIVPA_0A
3 Reasons Students QUIT Coding | How to Code Consistently ? | GeeksforGeeks,1.8K views,7 months ago,https://www.youtube.com/watch?v=oM0HOxae8_A,https://i.ytimg.com/vi/oM0HOxae8_A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrVmCiAK8IchqL9dfkSmbme_k-Zg
Is coding worth it in 2024? 😥 | AI better than coders? | Tech Layoffs & Recession,2.7K views,7 months ago,https://www.youtube.com/watch?v=GD8xHjxnyK8,https://i.ytimg.com/vi/GD8xHjxnyK8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRZqjL_nJZ1eIdxSfiCpaFy5DGEw
Build a Food Delivery Website using React.js | MERN Stack Projects | GeeksforGeeks,33K views,7 months ago,https://www.youtube.com/watch?v=bd5DewlahnE,https://i.ytimg.com/vi/bd5DewlahnE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbroHUhx0QTZacQoU-BFVXOkhlhQ
5 Ways to Prepare for Layoffs in 2024! | AI Tools | Upskilling | Side Hustles,1.6K views,7 months ago,https://www.youtube.com/watch?v=XbG-Z0gxrjs,https://i.ytimg.com/vi/XbG-Z0gxrjs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAA_fOm8lSutF5Q_w0zmfa3pa7yA
"Get Hired From Linkedin in 2024 | Best Linkedin Profile Creation | Skills, Experiences & Networking🚀",3K views,7 months ago,https://www.youtube.com/watch?v=2QbhA2mthy0,https://i.ytimg.com/vi/2QbhA2mthy0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWZXxwMIh5dXZ9qXNlOP3o55dEgw
High-Paying Tech Jobs Using AI | AI Tools for Coders | Geeks for Geeks,2.1K views,7 months ago,https://www.youtube.com/watch?v=PekLwtZVi3k,https://i.ytimg.com/vi/PekLwtZVi3k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDl5v3rHy7gGn3rSRFsegVrtVsj_Q
Web Dev vs App Dev in 2024? Which has more Salary ?🤔 | Career Scope & Skills | Geeks for Geeks,2K views,7 months ago,https://www.youtube.com/watch?v=hRTRjWm-2pQ,https://i.ytimg.com/vi/hRTRjWm-2pQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJJmPpTXpOkn9LNs9vJB5X_x514w
Build a Fitness Tracker Website using React JS |MERN Projects |GeeksforGeeks,41K views,7 months ago,https://www.youtube.com/watch?v=HISjHTE2vnM,https://i.ytimg.com/vi/HISjHTE2vnM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4MTW5GvUuK5fN0Vru2fIwc3Vs5w
Top 7 High Paying Tech Jobs in 2024 | Skills and Salary Expected | Geeks for Geeks,50K views,7 months ago,https://www.youtube.com/watch?v=BS-y9ieR-mQ,https://i.ytimg.com/vi/BS-y9ieR-mQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnATJkaKBdHlGAIfu51pzp5farLA
GATE AIR 21 Shares her secret to become a GATE Topper | GATE Topper Interview | GeeksforGeeks,2.1K views,7 months ago,https://www.youtube.com/watch?v=M5tEUGFpCg0,https://i.ytimg.com/vi/M5tEUGFpCg0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhx2DWn-L9rC8mWdx0u9y3w-LTZw
5 Ways to Become Top 1% Coders in 2024 | Get Jobs in IT | Geeks for Geeks,1.9K views,7 months ago,https://www.youtube.com/watch?v=OrNjShjUdow,https://i.ytimg.com/vi/OrNjShjUdow/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDc0EBX4nKeuB-XiF-RVASkhjfZMg
Tips to ace your tech job search | Resume tips by expert from @indeedindiaofficial   | GeeksforGeeks,1K views,7 months ago,https://www.youtube.com/watch?v=mh7En1ir_XM,https://i.ytimg.com/vi/mh7En1ir_XM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZ-n6XTWLMZlG_mixEy1Kdeq6qyA
Three 90 Challenge Back with Benefits | GeeksforGeeks,57K views,7 months ago,https://www.youtube.com/watch?v=-d-ZuuF8czQ,https://i.ytimg.com/vi/-d-ZuuF8czQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCc5yOCZflaClN1f8alwlkVfLHSnQ
7 JAVASCRIPT Concepts Every DEVELOPER Must Know! | GeeksforGeeks,1K views,8 months ago,https://www.youtube.com/watch?v=YxRErpzCa7c,https://i.ytimg.com/vi/YxRErpzCa7c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1MxJ5OC4CHpe6neyvSq74zWdV9A
MOVIE RECOMMENDATION SYSTEM Using Machine Learning | Machine Leaning Projects | GeeksforGeeks,6.9K views,8 months ago,https://www.youtube.com/watch?v=kxT8AursXXw,https://i.ytimg.com/vi/kxT8AursXXw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBU8U9XCU0f4yP_wfMaaT6Q5auPUQ
MASTERING RECURSION | Recursive Algorithm | DSA Course | GeeksforGeeks,1.5K views,8 months ago,https://www.youtube.com/watch?v=zwGcJ62lZ5g,https://i.ytimg.com/vi/zwGcJ62lZ5g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8myRrUOkEbylRlLLnGkTXTjZnjg
Is Software Engineering Dead ? - Meet Devin by Cognition Labs | GeeksforGeeks,1.6K views,8 months ago,https://www.youtube.com/watch?v=i8w_2n1GH44,https://i.ytimg.com/vi/i8w_2n1GH44/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIkOvws5bXipi1MxOoTGDVBTgCqA
